,t,n_start,n_end,weight,active
931,t466,n3,n467,0,1
932,t466,n7,n467,0,1
933,t467,n35,n468,0,1
934,t467,n71,n468,0,1
935,t468,n23,n469,0,1
936,t468,n371,n469,0,1
937,t469,n2,n470,0,1
938,t469,n20,n470,0,1
939,t470,n332,n471,0,1
940,t470,n126,n471,0,1
941,t471,n9,n472,0,1
942,t471,n3,n472,0,1
943,t472,n181,n473,0,1
944,t472,n137,n473,0,1
945,t473,n46,n474,0,1
946,t473,n87,n474,0,1
947,t474,n4,n475,0,1
948,t474,n11,n475,0,1
949,t475,n273,n476,0,1
950,t475,n81,n476,0,1
951,t476,n35,n477,0,1
952,t476,n59,n477,0,1
953,t477,n420,n478,0,1
954,t477,n215,n478,0,1
955,t478,n9,n479,0,1
956,t478,n7,n479,0,1
957,t479,n155,n480,0,1
958,t479,n87,n480,0,1
959,t480,n61,n481,0,1
960,t480,n383,n481,0,1
961,t481,n83,n482,0,1
962,t481,n195,n482,0,1
963,t482,n231,n483,0,1
964,t482,n175,n483,0,1
965,t483,n198,n484,0,1
966,t483,n15,n484,0,1
967,t484,n278,n485,0,1
968,t484,n155,n485,0,1
969,t485,n328,n486,0,1
970,t485,n15,n486,0,1
971,t486,n111,n487,0,1
972,t486,n380,n487,0,1
973,t487,n449,n488,0,1
974,t487,n16,n488,0,1
975,t488,n2,n489,0,1
976,t488,n69,n489,0,1
977,t489,n171,n490,0,1
978,t489,n218,n490,0,1
979,t490,n15,n491,0,1
980,t490,n198,n491,0,1
981,t491,n39,n492,0,1
982,t491,n41,n492,0,1
983,t492,n9,n493,0,1
984,t492,n35,n493,0,1
985,t493,n54,n494,0,1
986,t493,n3,n494,0,1
987,t494,n401,n495,0,1
988,t494,n39,n495,0,1
989,t495,n188,n496,0,1
990,t495,n20,n496,0,1
991,t496,n7,n497,0,1
992,t496,n54,n497,0,1
993,t497,n8,n498,0,1
994,t497,n25,n498,0,1
995,t498,n156,n499,0,1
996,t498,n398,n499,0,1
997,t499,n43,n500,0,1
998,t499,n436,n500,0,1
999,t500,n284,n501,0,1
1000,t500,n489,n501,0,1
1001,t501,n299,n502,0,1
1002,t501,n102,n502,0,1
1003,t502,n43,n503,0,1
1004,t502,n2,n503,0,1
1005,t503,n246,n504,0,1
1006,t503,n111,n504,0,1
1007,t504,n59,n505,0,1
1008,t504,n201,n505,0,1
1009,t505,n87,n506,0,1
1010,t505,n31,n506,0,1
1011,t506,n72,n507,0,1
1012,t506,n16,n507,0,1
1013,t507,n29,n508,0,1
1014,t507,n156,n508,0,1
1015,t508,n59,n509,0,1
1016,t508,n46,n509,0,1
1017,t509,n226,n510,0,1
1018,t509,n2,n510,0,1
1019,t510,n508,n511,0,1
1020,t510,n428,n511,0,1
1021,t511,n400,n512,0,1
1022,t511,n345,n512,0,1
1023,t512,n2,n513,0,1
1024,t512,n256,n513,0,1
1025,t513,n83,n514,0,1
1026,t513,n35,n514,0,1
1027,t514,n471,n515,0,1
1028,t514,n514,n515,0,1
1029,t515,n9,n516,0,1
1030,t515,n7,n516,0,1
1031,t516,n272,n517,0,1
1032,t516,n105,n517,0,1
1033,t517,n20,n518,0,1
1034,t517,n500,n518,0,1
1035,t518,n171,n519,0,1
1036,t518,n18,n519,0,1
1037,t519,n77,n520,0,1
1038,t519,n35,n520,0,1
1039,t520,n198,n521,0,1
1040,t520,n283,n521,0,1
1041,t521,n87,n522,0,1
1042,t521,n3,n522,0,1
1043,t522,n6,n523,0,1
1044,t522,n377,n523,0,1
1045,t523,n7,n524,0,1
1046,t523,n74,n524,0,1
1047,t524,n175,n525,0,1
1048,t524,n466,n525,0,1
1049,t525,n268,n526,0,1
1050,t525,n197,n526,0,1
1051,t526,n127,n527,0,1
1052,t526,n104,n527,0,1
1053,t527,n426,n528,0,1
1054,t527,n7,n528,0,1
1055,t528,n213,n529,0,1
1056,t528,n46,n529,0,1
1057,t529,n309,n530,0,1
1058,t529,n14,n530,0,1
1059,t530,n243,n531,0,1
1060,t530,n206,n531,0,1
1061,t531,n96,n532,0,1
1062,t531,n464,n532,0,1
1063,t532,n463,n533,0,1
1064,t532,n163,n533,0,1
1065,t533,n198,n534,0,1
1066,t533,n183,n534,0,1
1067,t534,n349,n535,0,1
1068,t534,n3,n535,0,1
1069,t535,n2,n536,0,1
1070,t535,n272,n536,0,1
1071,t536,n297,n537,0,1
1072,t536,n419,n537,0,1
1073,t537,n115,n538,0,1
1074,t537,n59,n538,0,1
1075,t538,n2,n539,0,1
1076,t538,n97,n539,0,1
1077,t539,n3,n540,0,1
1078,t539,n34,n540,0,1
1079,t540,n110,n541,0,1
1080,t540,n265,n541,0,1
1081,t541,n436,n542,0,1
1082,t541,n126,n542,0,1
1083,t542,n13,n543,0,1
1084,t542,n357,n543,0,1
1085,t543,n39,n544,0,1
1086,t543,n381,n544,0,1
1087,t544,n380,n545,0,1
1088,t544,n110,n545,0,1
1089,t545,n80,n546,0,1
1090,t545,n246,n546,0,1
1091,t546,n400,n547,0,1
1092,t546,n39,n547,0,1
1093,t547,n3,n548,0,1
1094,t547,n348,n548,0,1
1095,t548,n425,n549,0,1
1096,t548,n276,n549,0,1
1097,t549,n293,n550,0,1
1098,t549,n16,n550,0,1
1099,t550,n2,n551,0,1
1100,t550,n398,n551,0,1
1101,t551,n121,n552,0,1
1102,t551,n129,n552,0,1
1103,t552,n39,n553,0,1
1104,t552,n308,n553,0,1
1105,t553,n57,n554,0,1
1106,t553,n9,n554,0,1
1107,t554,n29,n555,0,1
1108,t554,n59,n555,0,1
1109,t555,n35,n556,0,1
1110,t555,n18,n556,0,1
1111,t556,n250,n557,0,1
1112,t556,n48,n557,0,1
1113,t557,n115,n558,0,1
1114,t557,n30,n558,0,1
1115,t558,n133,n559,0,1
1116,t558,n9,n559,0,1
1117,t559,n29,n560,0,1
1118,t559,n270,n560,0,1
1119,t560,n265,n561,0,1
1120,t560,n26,n561,0,1
1121,t561,n56,n562,0,1
1122,t561,n78,n562,0,1
1123,t562,n35,n563,0,1
1124,t562,n47,n563,0,1
1125,t563,n60,n564,0,1
1126,t563,n292,n564,0,1
1127,t564,n275,n565,0,1
1128,t564,n9,n565,0,1
1129,t565,n84,n566,0,1
1130,t565,n197,n566,0,1
1131,t566,n321,n567,0,1
1132,t566,n380,n567,0,1
1133,t567,n15,n568,0,1
1134,t567,n34,n568,0,1
1135,t568,n181,n569,0,1
1136,t568,n3,n569,0,1
1137,t569,n472,n570,0,1
1138,t569,n455,n570,0,1
1139,t570,n7,n571,0,1
1140,t570,n2,n571,0,1
1141,t571,n3,n572,0,1
1142,t571,n194,n572,0,1
1143,t572,n35,n573,0,1
1144,t572,n104,n573,0,1
1145,t573,n532,n574,0,1
1146,t573,n13,n574,0,1
1147,t574,n2,n575,0,1
1148,t574,n73,n575,0,1
1149,t575,n446,n576,0,1
1150,t575,n35,n576,0,1
1151,t576,n110,n577,0,1
1152,t576,n18,n577,0,1
1153,t577,n3,n578,0,1
1154,t577,n213,n578,0,1
1155,t578,n57,n579,0,1
1156,t578,n31,n579,0,1
1157,t579,n360,n580,0,1
1158,t579,n87,n580,0,1
1159,t580,n154,n581,0,1
1160,t580,n340,n581,0,1
1161,t581,n129,n582,0,1
1162,t581,n20,n582,0,1
1163,t582,n1,n583,0,1
1164,t582,n9,n583,0,1
1165,t583,n550,n584,0,1
1166,t583,n3,n584,0,1
1167,t584,n31,n585,0,1
1168,t584,n119,n585,0,1
1169,t585,n500,n586,0,1
1170,t585,n18,n586,0,1
1171,t586,n83,n587,0,1
1172,t586,n171,n587,0,1
1173,t587,n83,n588,0,1
1174,t587,n7,n588,0,1
1175,t588,n166,n589,0,1
1176,t588,n74,n589,0,1
1177,t589,n124,n590,0,1
1178,t589,n2,n590,0,1
1179,t590,n307,n591,0,1
1180,t590,n300,n591,0,1
1181,t591,n111,n592,0,1
1182,t591,n27,n592,0,1
1183,t592,n412,n593,0,1
1184,t592,n87,n593,0,1
1185,t593,n476,n594,0,1
1186,t593,n314,n594,0,1
1187,t594,n171,n595,0,1
1188,t594,n534,n595,0,1
1189,t595,n87,n596,0,1
1190,t595,n493,n596,0,1
1191,t596,n87,n597,0,1
1192,t596,n114,n597,0,1
1193,t597,n437,n598,0,1
1194,t597,n244,n598,0,1
1195,t598,n581,n599,0,1
1196,t598,n58,n599,0,1
1197,t599,n180,n600,0,1
1198,t599,n3,n600,0,1
1199,t600,n423,n601,0,1
1200,t600,n29,n601,0,1
1201,t601,n3,n602,0,1
1202,t601,n2,n602,0,1
1203,t602,n35,n603,0,1
1204,t602,n14,n603,0,1
1205,t603,n59,n604,0,1
1206,t603,n2,n604,0,1
1207,t604,n3,n605,0,1
1208,t604,n26,n605,0,1
1209,t605,n7,n606,0,1
1210,t605,n189,n606,0,1
1211,t606,n268,n607,0,1
1212,t606,n9,n607,0,1
1213,t607,n307,n608,0,1
1214,t607,n7,n608,0,1
1215,t608,n8,n609,0,1
1216,t608,n250,n609,0,1
1217,t609,n10,n610,0,1
1218,t609,n15,n610,0,1
1219,t610,n9,n611,0,1
1220,t610,n267,n611,0,1
1221,t611,n46,n612,0,1
1222,t611,n7,n612,0,1
1223,t612,n329,n613,0,1
1224,t612,n18,n613,0,1
1225,t613,n57,n614,0,1
1226,t613,n359,n614,0,1
1227,t614,n35,n615,0,1
1228,t614,n293,n615,0,1
1229,t615,n337,n616,0,1
1230,t615,n20,n616,0,1
1231,t616,n102,n617,0,1
1232,t616,n34,n617,0,1
1233,t617,n2,n618,0,1
1234,t617,n541,n618,0,1
1235,t618,n584,n619,0,1
1236,t618,n48,n619,0,1
1237,t619,n410,n620,0,1
1238,t619,n230,n620,0,1
1239,t620,n31,n621,0,1
1240,t620,n8,n621,0,1
1241,t621,n537,n622,0,1
1242,t621,n594,n622,0,1
1243,t622,n251,n623,0,1
1244,t622,n272,n623,0,1
1245,t623,n622,n624,0,1
1246,t623,n272,n624,0,1
1247,t624,n588,n625,0,1
1248,t624,n171,n625,0,1
1249,t625,n18,n626,0,1
1250,t625,n129,n626,0,1
1251,t626,n36,n627,0,1
1252,t626,n482,n627,0,1
1253,t627,n83,n628,0,1
1254,t627,n425,n628,0,1
1255,t628,n20,n629,0,1
1256,t628,n482,n629,0,1
1257,t629,n603,n630,0,1
1258,t629,n464,n630,0,1
1259,t630,n9,n631,0,1
1260,t630,n265,n631,0,1
1261,t631,n110,n632,0,1
1262,t631,n60,n632,0,1
1263,t632,n110,n633,0,1
1264,t632,n332,n633,0,1
1265,t633,n20,n634,0,1
1266,t633,n7,n634,0,1
1267,t634,n230,n635,0,1
1268,t634,n3,n635,0,1
1269,t635,n59,n636,0,1
1270,t635,n221,n636,0,1
1271,t636,n127,n637,0,1
1272,t636,n18,n637,0,1
1273,t637,n368,n638,0,1
1274,t637,n459,n638,0,1
1275,t638,n36,n639,0,1
1276,t638,n409,n639,0,1
1277,t639,n108,n640,0,1
1278,t639,n300,n640,0,1
1279,t640,n209,n641,0,1
1280,t640,n189,n641,0,1
1281,t641,n82,n642,0,1
1282,t641,n499,n642,0,1
1283,t642,n8,n643,0,1
1284,t642,n84,n643,0,1
1285,t643,n46,n644,0,1
1286,t643,n110,n644,0,1
1287,t644,n47,n645,0,1
1288,t644,n327,n645,0,1
1289,t645,n228,n646,0,1
1290,t645,n79,n646,0,1
1291,t646,n69,n647,0,1
1292,t646,n2,n647,0,1
1293,t647,n8,n648,0,1
1294,t647,n18,n648,0,1
1295,t648,n77,n649,0,1
1296,t648,n170,n649,0,1
1297,t649,n54,n650,0,1
1298,t649,n327,n650,0,1
1299,t650,n508,n651,0,1
1300,t650,n102,n651,0,1
1301,t651,n295,n652,0,1
1302,t651,n11,n652,0,1
1303,t652,n2,n653,0,1
1304,t652,n517,n653,0,1
1305,t653,n256,n654,0,1
1306,t653,n171,n654,0,1
1307,t654,n377,n655,0,1
1308,t654,n3,n655,0,1
1309,t655,n2,n656,0,1
1310,t655,n29,n656,0,1
1311,t656,n69,n657,0,1
1312,t656,n2,n657,0,1
1313,t657,n115,n658,0,1
1314,t657,n9,n658,0,1
1315,t658,n9,n659,0,1
1316,t658,n20,n659,0,1
1317,t659,n35,n660,0,1
1318,t659,n7,n660,0,1
1319,t660,n408,n661,0,1
1320,t660,n2,n661,0,1
1321,t661,n2,n662,0,1
1322,t661,n361,n662,0,1
1323,t662,n123,n663,0,1
1324,t662,n46,n663,0,1
1325,t663,n582,n664,0,1
1326,t663,n398,n664,0,1
1327,t664,n507,n665,0,1
1328,t664,n581,n665,0,1
1329,t665,n3,n666,0,1
1330,t665,n9,n666,0,1
1331,t666,n489,n667,0,1
1332,t666,n29,n667,0,1
1333,t667,n129,n668,0,1
1334,t667,n170,n668,0,1
1335,t668,n2,n669,0,1
1336,t668,n35,n669,0,1
1337,t669,n655,n670,0,1
1338,t669,n3,n670,0,1
1339,t670,n7,n671,0,1
1340,t670,n85,n671,0,1
1341,t671,n239,n672,0,1
1342,t671,n7,n672,0,1
1343,t672,n283,n673,0,1
1344,t672,n135,n673,0,1
1345,t673,n1,n674,0,1
1346,t673,n537,n674,0,1
1347,t674,n466,n675,0,1
1348,t674,n7,n675,0,1
1349,t675,n7,n676,0,1
1350,t675,n226,n676,0,1
1351,t676,n250,n677,0,1
1352,t676,n329,n677,0,1
1353,t677,n39,n678,0,1
1354,t677,n122,n678,0,1
1355,t678,n579,n679,0,1
1356,t678,n425,n679,0,1
1357,t679,n381,n680,0,1
1358,t679,n7,n680,0,1
1359,t680,n29,n681,0,1
1360,t680,n189,n681,0,1
1361,t681,n62,n682,0,1
1362,t681,n595,n682,0,1
1363,t682,n20,n683,0,1
1364,t682,n206,n683,0,1
1365,t683,n441,n684,0,1
1366,t683,n2,n684,0,1
1367,t684,n7,n685,0,1
1368,t684,n120,n685,0,1
1369,t685,n3,n686,0,1
1370,t685,n16,n686,0,1
1371,t686,n314,n687,0,1
1372,t686,n206,n687,0,1
1373,t687,n565,n688,0,1
1374,t687,n15,n688,0,1
1375,t688,n2,n689,0,1
1376,t688,n642,n689,0,1
1377,t689,n35,n690,0,1
1378,t689,n570,n690,0,1
1379,t690,n620,n691,0,1
1380,t690,n182,n691,0,1
1381,t691,n637,n692,0,1
1382,t691,n96,n692,0,1
1383,t692,n170,n693,0,1
1384,t692,n7,n693,0,1
1385,t693,n517,n694,0,1
1386,t693,n427,n694,0,1
1387,t694,n2,n695,0,1
1388,t694,n110,n695,0,1
1389,t695,n84,n696,0,1
1390,t695,n18,n696,0,1
1391,t696,n13,n697,0,1
1392,t696,n42,n697,0,1
1393,t697,n20,n698,0,1
1394,t697,n220,n698,0,1
1395,t698,n83,n699,0,1
1396,t698,n586,n699,0,1
1397,t699,n582,n700,0,1
1398,t699,n171,n700,0,1
1399,t700,n483,n701,0,1
1400,t700,n18,n701,0,1
1401,t701,n219,n702,0,1
1402,t701,n156,n702,0,1
1403,t702,n458,n703,0,1
1404,t702,n250,n703,0,1
1405,t703,n317,n704,0,1
1406,t703,n385,n704,0,1
1407,t704,n46,n705,0,1
1408,t704,n3,n705,0,1
1409,t705,n170,n706,0,1
1410,t705,n526,n706,0,1
1411,t706,n48,n707,0,1
1412,t706,n2,n707,0,1
1413,t707,n111,n708,0,1
1414,t707,n11,n708,0,1
1415,t708,n7,n709,0,1
1416,t708,n264,n709,0,1
1417,t709,n216,n710,0,1
1418,t709,n535,n710,0,1
1419,t710,n7,n711,0,1
1420,t710,n74,n711,0,1
1421,t711,n69,n712,0,1
1422,t711,n498,n712,0,1
1423,t712,n272,n713,0,1
1424,t712,n321,n713,0,1
1425,t713,n115,n714,0,1
1426,t713,n16,n714,0,1
1427,t714,n11,n715,0,1
1428,t714,n423,n715,0,1
1429,t715,n3,n716,0,1
1430,t715,n576,n716,0,1
1431,t716,n35,n717,0,1
1432,t716,n442,n717,0,1
1433,t717,n401,n718,0,1
1434,t717,n2,n718,0,1
1435,t718,n225,n719,0,1
1436,t718,n338,n719,0,1
1437,t719,n299,n720,0,1
1438,t719,n171,n720,0,1
1439,t720,n3,n721,0,1
1440,t720,n15,n721,0,1
1441,t721,n95,n722,0,1
1442,t721,n43,n722,0,1
1443,t722,n400,n723,0,1
1444,t722,n8,n723,0,1
1445,t723,n100,n724,0,1
1446,t723,n275,n724,0,1
1447,t724,n538,n725,0,1
1448,t724,n382,n725,0,1
1449,t725,n457,n726,0,1
1450,t725,n47,n726,0,1
1451,t726,n565,n727,0,1
1452,t726,n155,n727,0,1
1453,t727,n2,n728,0,1
1454,t727,n575,n728,0,1
1455,t728,n279,n729,0,1
1456,t728,n7,n729,0,1
1457,t729,n184,n730,0,1
1458,t729,n368,n730,0,1
1459,t730,n100,n731,0,1
1460,t730,n3,n731,0,1
1461,t731,n2,n732,0,1
1462,t731,n654,n732,0,1
1463,t732,n170,n733,0,1
1464,t732,n272,n733,0,1
1465,t733,n403,n734,0,1
1466,t733,n506,n734,0,1
1467,t734,n518,n735,0,1
1468,t734,n428,n735,0,1
1469,t735,n7,n736,0,1
1470,t735,n697,n736,0,1
1471,t736,n11,n737,0,1
1472,t736,n272,n737,0,1
1473,t737,n530,n738,0,1
1474,t737,n189,n738,0,1
1475,t738,n4,n739,0,1
1476,t738,n29,n739,0,1
1477,t739,n97,n740,0,1
1478,t739,n83,n740,0,1
1479,t740,n307,n741,0,1
1480,t740,n327,n741,0,1
1481,t741,n18,n742,0,1
1482,t741,n676,n742,0,1
1483,t742,n82,n743,0,1
1484,t742,n46,n743,0,1
1485,t743,n452,n744,0,1
1486,t743,n15,n744,0,1
1487,t744,n360,n745,0,1
1488,t744,n7,n745,0,1
1489,t745,n57,n746,0,1
1490,t745,n262,n746,0,1
1491,t746,n522,n747,0,1
1492,t746,n111,n747,0,1
1493,t747,n58,n748,0,1
1494,t747,n2,n748,0,1
1495,t748,n657,n749,0,1
1496,t748,n393,n749,0,1
1497,t749,n2,n750,0,1
1498,t749,n57,n750,0,1
1499,t750,n183,n751,0,1
1500,t750,n302,n751,0,1
1501,t751,n500,n752,0,1
1502,t751,n357,n752,0,1
1503,t752,n294,n753,0,1
1504,t752,n87,n753,0,1
1505,t753,n398,n754,0,1
1506,t753,n8,n754,0,1
1507,t754,n35,n755,0,1
1508,t754,n511,n755,0,1
1509,t755,n16,n756,0,1
1510,t755,n155,n756,0,1
1511,t756,n48,n757,0,1
1512,t756,n18,n757,0,1
1513,t757,n3,n758,0,1
1514,t757,n8,n758,0,1
1515,t758,n327,n759,0,1
1516,t758,n2,n759,0,1
1517,t759,n110,n760,0,1
1518,t759,n7,n760,0,1
1519,t760,n59,n761,0,1
1520,t760,n88,n761,0,1
1521,t761,n657,n762,0,1
1522,t761,n2,n762,0,1
1523,t762,n189,n763,0,1
1524,t762,n582,n763,0,1
1525,t763,n121,n764,0,1
1526,t763,n579,n764,0,1
1527,t764,n206,n765,0,1
1528,t764,n315,n765,0,1
1529,t765,n210,n766,0,1
1530,t765,n284,n766,0,1
1531,t766,n3,n767,0,1
1532,t766,n463,n767,0,1
1533,t767,n7,n768,0,1
1534,t767,n578,n768,0,1
1535,t768,n730,n769,0,1
1536,t768,n327,n769,0,1
1537,t769,n493,n770,0,1
1538,t769,n106,n770,0,1
1539,t770,n607,n771,0,1
1540,t770,n449,n771,0,1
1541,t771,n34,n772,0,1
1542,t771,n3,n772,0,1
1543,t772,n530,n773,0,1
1544,t772,n652,n773,0,1
1545,t773,n57,n774,0,1
1546,t773,n59,n774,0,1
1547,t774,n3,n775,0,1
1548,t774,n84,n775,0,1
1549,t775,n61,n776,0,1
1550,t775,n7,n776,0,1
1551,t776,n57,n777,0,1
1552,t776,n608,n777,0,1
1553,t777,n123,n778,0,1
1554,t777,n532,n778,0,1
1555,t778,n74,n779,0,1
1556,t778,n331,n779,0,1
1557,t779,n3,n780,0,1
1558,t779,n310,n780,0,1
1559,t780,n7,n781,0,1
1560,t780,n230,n781,0,1
1561,t781,n285,n782,0,1
1562,t781,n3,n782,0,1
1563,t782,n15,n783,0,1
1564,t782,n290,n783,0,1
1565,t783,n593,n784,0,1
1566,t783,n7,n784,0,1
1567,t784,n299,n785,0,1
1568,t784,n252,n785,0,1
1569,t785,n27,n786,0,1
1570,t785,n112,n786,0,1
1571,t786,n455,n787,0,1
1572,t786,n80,n787,0,1
1573,t787,n598,n788,0,1
1574,t787,n397,n788,0,1
1575,t788,n3,n789,0,1
1576,t788,n8,n789,0,1
1577,t789,n83,n790,0,1
1578,t789,n51,n790,0,1
1579,t790,n470,n791,0,1
1580,t790,n59,n791,0,1
1581,t791,n197,n792,0,1
1582,t791,n3,n792,0,1
1583,t792,n101,n793,0,1
1584,t792,n474,n793,0,1
1585,t793,n2,n794,0,1
1586,t793,n7,n794,0,1
1587,t794,n18,n795,0,1
1588,t794,n706,n795,0,1
1589,t795,n228,n796,0,1
1590,t795,n430,n796,0,1
1591,t796,n3,n797,0,1
1592,t796,n46,n797,0,1
1593,t797,n3,n798,0,1
1594,t797,n121,n798,0,1
1595,t798,n105,n799,0,1
1596,t798,n2,n799,0,1
1597,t799,n20,n800,0,1
1598,t799,n297,n800,0,1
1599,t800,n244,n801,0,1
1600,t800,n3,n801,0,1
1601,t801,n403,n802,0,1
1602,t801,n11,n802,0,1
1603,t802,n327,n803,0,1
1604,t802,n538,n803,0,1
1605,t803,n11,n804,0,1
1606,t803,n183,n804,0,1
1607,t804,n98,n805,0,1
1608,t804,n543,n805,0,1
1609,t805,n9,n806,0,1
1610,t805,n110,n806,0,1
1611,t806,n328,n807,0,1
1612,t806,n35,n807,0,1
1613,t807,n490,n808,0,1
1614,t807,n48,n808,0,1
1615,t808,n183,n809,0,1
1616,t808,n187,n809,0,1
1617,t809,n27,n810,0,1
1618,t809,n9,n810,0,1
1619,t810,n644,n811,0,1
1620,t810,n7,n811,0,1
1621,t811,n225,n812,0,1
1622,t811,n29,n812,0,1
1623,t812,n3,n813,0,1
1624,t812,n16,n813,0,1
1625,t813,n145,n814,0,1
1626,t813,n2,n814,0,1
1627,t814,n3,n815,0,1
1628,t814,n97,n815,0,1
1629,t815,n3,n816,0,1
1630,t815,n278,n816,0,1
1631,t816,n182,n817,0,1
1632,t816,n505,n817,0,1
1633,t817,n30,n818,0,1
1634,t817,n2,n818,0,1
1635,t818,n219,n819,0,1
1636,t818,n3,n819,0,1
1637,t819,n110,n820,0,1
1638,t819,n428,n820,0,1
1639,t820,n228,n821,0,1
1640,t820,n345,n821,0,1
1641,t821,n411,n822,0,1
1642,t821,n766,n822,0,1
1643,t822,n3,n823,0,1
1644,t822,n593,n823,0,1
1645,t823,n612,n824,0,1
1646,t823,n470,n824,0,1
1647,t824,n102,n825,0,1
1648,t824,n393,n825,0,1
1649,t825,n216,n826,0,1
1650,t825,n7,n826,0,1
1651,t826,n345,n827,0,1
1652,t826,n582,n827,0,1
1653,t827,n7,n828,0,1
1654,t827,n355,n828,0,1
1655,t828,n436,n829,0,1
1656,t828,n8,n829,0,1
1657,t829,n518,n830,0,1
1658,t829,n282,n830,0,1
1659,t830,n7,n831,0,1
1660,t830,n654,n831,0,1
1661,t831,n69,n832,0,1
1662,t831,n223,n832,0,1
1663,t832,n308,n833,0,1
1664,t832,n7,n833,0,1
1665,t833,n2,n834,0,1
1666,t833,n135,n834,0,1
1667,t834,n598,n835,0,1
1668,t834,n71,n835,0,1
1669,t835,n39,n836,0,1
1670,t835,n97,n836,0,1
1671,t836,n729,n837,0,1
1672,t836,n186,n837,0,1
1673,t837,n705,n838,0,1
1674,t837,n444,n838,0,1
1675,t838,n110,n839,0,1
1676,t838,n16,n839,0,1
1677,t839,n20,n840,0,1
1678,t839,n9,n840,0,1
1679,t840,n528,n841,0,1
1680,t840,n46,n841,0,1
1681,t841,n3,n842,0,1
1682,t841,n140,n842,0,1
1683,t842,n7,n843,0,1
1684,t842,n398,n843,0,1
1685,t843,n29,n844,0,1
1686,t843,n69,n844,0,1
1687,t844,n3,n845,0,1
1688,t844,n7,n845,0,1
1689,t845,n276,n846,0,1
1690,t845,n210,n846,0,1
1691,t846,n8,n847,0,1
1692,t846,n39,n847,0,1
1693,t847,n412,n848,0,1
1694,t847,n575,n848,0,1
1695,t848,n804,n849,0,1
1696,t848,n614,n849,0,1
1697,t849,n46,n850,0,1
1698,t849,n35,n850,0,1
1699,t850,n705,n851,0,1
1700,t850,n170,n851,0,1
1701,t851,n501,n852,0,1
1702,t851,n304,n852,0,1
1703,t852,n697,n853,0,1
1704,t852,n581,n853,0,1
1705,t853,n7,n854,0,1
1706,t853,n8,n854,0,1
1707,t854,n741,n855,0,1
1708,t854,n508,n855,0,1
1709,t855,n7,n856,0,1
1710,t855,n20,n856,0,1
1711,t856,n398,n857,0,1
1712,t856,n35,n857,0,1
1713,t857,n3,n858,0,1
1714,t857,n762,n858,0,1
1715,t858,n459,n859,0,1
1716,t858,n3,n859,0,1
1717,t859,n3,n860,0,1
1718,t859,n2,n860,0,1
1719,t860,n46,n861,0,1
1720,t860,n853,n861,0,1
1721,t861,n425,n862,0,1
1722,t861,n35,n862,0,1
1723,t862,n705,n863,0,1
1724,t862,n7,n863,0,1
1725,t863,n361,n864,0,1
1726,t863,n100,n864,0,1
1727,t864,n777,n865,0,1
1728,t864,n87,n865,0,1
1729,t865,n768,n866,0,1
1730,t865,n25,n866,0,1
1731,t866,n8,n867,0,1
1732,t866,n12,n867,0,1
1733,t867,n72,n868,0,1
1734,t867,n447,n868,0,1
1735,t868,n41,n869,0,1
1736,t868,n39,n869,0,1
1737,t869,n566,n870,0,1
1738,t869,n2,n870,0,1
1739,t870,n2,n871,0,1
1740,t870,n250,n871,0,1
1741,t871,n110,n872,0,1
1742,t871,n7,n872,0,1
1743,t872,n396,n873,0,1
1744,t872,n377,n873,0,1
1745,t873,n2,n874,0,1
1746,t873,n60,n874,0,1
1747,t874,n69,n875,0,1
1748,t874,n7,n875,0,1
1749,t875,n181,n876,0,1
1750,t875,n171,n876,0,1
1751,t876,n2,n877,0,1
1752,t876,n570,n877,0,1
1753,t877,n308,n878,0,1
1754,t877,n9,n878,0,1
1755,t878,n30,n879,0,1
1756,t878,n15,n879,0,1
1757,t879,n7,n880,0,1
1758,t879,n74,n880,0,1
1759,t880,n20,n881,0,1
1760,t880,n69,n881,0,1
1761,t881,n83,n882,0,1
1762,t881,n771,n882,0,1
1763,t882,n357,n883,0,1
1764,t882,n2,n883,0,1
1765,t883,n7,n884,0,1
1766,t883,n449,n884,0,1
1767,t884,n518,n885,0,1
1768,t884,n567,n885,0,1
1769,t885,n218,n886,0,1
1770,t885,n3,n886,0,1
1771,t886,n614,n887,0,1
1772,t886,n565,n887,0,1
1773,t887,n262,n888,0,1
1774,t887,n8,n888,0,1
1775,t888,n436,n889,0,1
1776,t888,n83,n889,0,1
1777,t889,n397,n890,0,1
1778,t889,n582,n890,0,1
1779,t890,n209,n891,0,1
1780,t890,n184,n891,0,1
1781,t891,n57,n892,0,1
1782,t891,n8,n892,0,1
1783,t892,n357,n893,0,1
1784,t892,n3,n893,0,1
1785,t893,n3,n894,0,1
1786,t893,n705,n894,0,1
1787,t894,n2,n895,0,1
1788,t894,n171,n895,0,1
1789,t895,n18,n896,0,1
1790,t895,n31,n896,0,1
1791,t896,n412,n897,0,1
1792,t896,n811,n897,0,1
1793,t897,n2,n898,0,1
1794,t897,n174,n898,0,1
1795,t898,n39,n899,0,1
1796,t898,n673,n899,0,1
1797,t899,n29,n900,0,1
1798,t899,n61,n900,0,1
1799,t900,n126,n901,0,1
1800,t900,n7,n901,0,1
1801,t901,n855,n902,0,1
1802,t901,n584,n902,0,1
1803,t902,n7,n903,0,1
1804,t902,n518,n903,0,1
1805,t903,n71,n904,0,1
1806,t903,n755,n904,0,1
1807,t904,n210,n905,0,1
1808,t904,n415,n905,0,1
